cid,acname,smiles,pIC50
146206930,IC50,CC(=O)NC1CCN(CC1)CC2=C(N=C(C=C2)C3=CC=CC(=C3Cl)C4=C(C(=CC=C4)C5=NC(=C(C=C5)CN6CCC(CC6)NC(=O)C)OC)Cl)OC,6.459670525
146207109,IC50,COC1=C(C=CC(=N1)C2=CC=CC(=C2Cl)C3=C(C(=CC=C3)C4=NC(=C(C(=C4)Cl)CNC[C@@H]5CCC(=O)N5)Cl)Cl)CNC[C@@H]6CCC(=O)N6,6.655607726
146207093,IC50,C1CC2(CN(C2)CC3=C(N=C(C=C3)C4=CC=CC(=C4Cl)C5=C(C(=CC=C5)C6=NC(=C(C=C6)CN7CC8(C7)CCC(=O)N8)OCC#N)Cl)OCC#N)NC1=O,6.177831921
146207107,IC50,COC1=C(C=CC(=N1)C2=CC=CC(=C2Cl)C3=C(C(=CC=C3)C4=NC(=C(C=C4)C5=NC[C@@H](N5)CO)OC)Cl)CN6CC7(C6)CCC(=O)N7,7.193820026
146207075,IC50,COC1=C(C=CC(=N1)C2=CC=CC(=C2Cl)C3=CC=CC(=C3Cl)C4=CC(=C(C=C4)CN5CC6(C5)CCC(=O)N6)OC(F)F)CN7CC8(C7)CCC(=O)N8,6.580044252
146206889,IC50,COC1=C(C=CC(=N1)C2=CC=CC(=C2Cl)C3=C(C(=CC=C3)C4=NC(=C(C=C4)CN5CC[C@]6(C5)CCC(=O)N6)OC)Cl)CN7CC[C@@]8(C7)CCC(=O)N8,6.623423043
146206840,IC50,COC1=C(C=CC(=N1)C2=CC=CC(=C2Cl)C3=C(C(=CC=C3)C4=NC(=C(C=C4)CN5CCC(C5)C6CCCO6)OC)Cl)CN7CCC(C7)C8CCCO8,5.838033384
146206919,IC50,COC1=C(C=CC(=N1)C2=CC=CC(=C2Cl)C3=C(C(=CC=C3)C4=NC(=C(C=C4)CN5CC6(C5)CCC(=O)N6)OC)Cl)CNC[C@@H]7CCC(=O)N7,7.022276395
146206850,IC50,COC1=C(C=CC(=N1)C2=CC=CC(=C2Cl)C3=C(C(=CC=C3)C4=NC(=C(C=C4)CN5CCC(C5)C6=NC=CC=N6)OC)Cl)CN7CCC(C7)C8=NC=CC=N8,6.035269079
146206644,IC50,COC1=C(C=CC(=N1)C2=CC=CC(=C2Cl)C3=C(C(=CC=C3)C4=NC(=C(C=C4)CN5CC6(C5)CCC(=O)N6)OC)Cl)CN7CC8(C7)CCNC8,6.63638802
146206819,IC50,COC1=C(C=CC(=N1)C2=CC=CC(=C2Cl)C3=C(C(=CC=C3)C4=NC(=C(C=C4)CN5C[C@@H](C[C@@H](C5)O)O)OC)Cl)CN6C[C@@H](C[C@@H](C6)O)O,6.081445469
146206828,IC50,COC1=C(C=CC(=C1)C2=C(C(=CC=C2)C3=C(C(=CC=C3)C4=NC(=C(C=C4)CNC[C@@H]5CCC(=O)N5)OC)Cl)Cl)CNC[C@@H]6CCC(=O)N6,6.688246139
146250690,IC50,COC1=C(C=CC(=N1)C2=CC=CC(=C2Cl)C3=C(C(=CC=C3)C4=NC(=C(C=C4)CN5CCN(CC5)C6COC6)OC)Cl)CN7CCN(CC7)C8COC8,6.111259039
146206614,IC50,COC1=C(C=CC(=N1)C2=CC=CC(=C2Cl)C3=C(C(=CC=C3)C4=NC(=C(C=C4)CN5CC6(C5)CCC(=O)N6)OC)Cl)CNCC7CCC(CN7)(F)F,5.208449695
146206810,IC50,C[C@@H](C1=C(N=C(C=C1)C2=CC=CC(=C2Cl)C3=C(C(=CC=C3)C4=NC(=C(C=C4)CNC(C)(C)CO)OC)Cl)OC)N,6.460923901
146206763,IC50,COC1=C(C=CC(=N1)C2=CC=CC(=C2Cl)C3=C(C(=CC=C3)C4=NC(=C(C=C4)C5=NC[C@H](N5O)CO)OC)Cl)CN6CC7(C6)CCC(=O)N7,6.692503962
146198767,IC50,COC1=C(C=CC(=N1)C2=CC=CC(=C2Cl)C3=CC=CC(=C3Cl)C4=CC=C(C=C4)C5=NCCN5)C6=NCCN6,6.835647144
146207019,IC50,CC1=C(C=CC=C1C2=C(C(=CC=C2)C3=NC(=C(C=C3)CNCCO)OC)C)C4=CC=C(C=C4)CNCCO,5.875169851
146250704,IC50,CC1=CC(=NC(=C1CN2CC(C2)O)Cl)C3=CC=CC(=C3Cl)C4=C(C(=CC=C4)C5=NC(=C(C=C5)CN6CC(C6)O)OC)Cl,6.537602002
146206896,IC50,COC1=C(C=CC(=C1)C2=C(C(=CC=C2)C3=C(C(=CC=C3)C4=NC(=C(C=C4)CN5CC6(C5)CCC(=O)N6)OC)Cl)Cl)OCCNC[C@@H]7CCC(=O)N7,6.35753548
146206638,IC50,COC1=C(C=CC(=N1)C2=CC=CC(=C2Br)C3=C(C(=CC=C3)C4=NC(=C(C=C4)CNC[C@H](CC(=O)O)O)OC)Br)CNC[C@H](CC(=O)O)O,6.707743929
146250582,IC50,CC(=O)N1CC2(C1)CC(C2)NCC3=C(N=C(C=C3)C4=CC=CC(=C4Cl)C5=C(C(=CC=C5)C6=NC(=C(C=C6)CNC7CC8(C7)CN(C8)C(=O)C)OC)Cl)OC,6.818156412
146206748,IC50,COC1=C(C=CC(=N1)C2=CC=CC(=C2Cl)C3=C(C(=CC=C3)C4=NC(=C(C=C4)CN5CC6(C5)CCC(=O)N6)OC)Cl)CNCCC(=O)O,6.866461092
146206886,IC50,C[C@H](C1=C(N=C(C=C1)C2=CC=CC(=C2Cl)C3=C(C(=CC=C3)C4=NC(=C(C=C4)CNC[C@@H]5CCC(=O)N5)OC)Cl)OC)N6CC7(C6)CCC(=O)N7,5.985899678
146206791,IC50,COC1=C(C=CC(=N1)C2=CC=CC(=C2Cl)C3=C(C(=CC=C3)C4=NC(=C(C=C4)CN5CCC6(CCC(=O)N6)CC5)OC)Cl)CN7CCC8(CCC(=O)N8)CC7,6.782516056
146207105,IC50,COC1=C(C=CC(=N1)C2=C(C(=CC=C2)C3=C(C(=CC(=C3)F)C4=NC(=C(C=C4)CNC[C@@H]5CCC(=O)N5)OC)F)Cl)CNC[C@@H]6CCC(=O)N6,6.431798276
146207048,IC50,CC(=O)N1CCC(CC1)NCC2=C(N=C(C=C2)C3=CC=CC(=C3Cl)C4=C(C(=CC=C4)C5=NC(=C(C=C5)CNC6CCN(CC6)C(=O)C)OC)Cl)OC,7.173925197
146206640,IC50,COC1=C(C=CC(=N1)C2=CC=CC(=C2Br)C3=C(C(=CC=C3)C4=NC(=C(C=C4)CNC[C@H]5CCC(=O)N5)OC)Br)CNC[C@H]6CCC(=O)N6,6.484126156
146206802,IC50,CCOC1=C(C=CC(=N1)C2=CC=CC(=C2Cl)C3=C(C(=CC=C3)C4=NC(=C(C=C4)CNCCO)F)Cl)CNCCO,6.46470588
146206943,IC50,COC1CN(C1)CC2=C(N=C(C=C2)C3=CC=CC(=C3Cl)C4=C(C(=CC=C4)C5=NC(=C(C=C5)CN6CC(C6)OC)OC)Cl)OC,6.067019178
146206843,IC50,COC1=C(C=CC(=N1)C2=CC=CC(=C2Cl)C3=C(C(=CC=C3)C4=NC(=C(C=C4)CN5CCC(C5)C6CCOC6)OC)Cl)CN7CCC(C7)C8CCOC8,6.042871802
146206994,IC50,CN=C(N)NC1=C(C=C(C=C1)C2=C(C(=CC=C2)C3=C(C(=CC=C3)C4=NC(=C(C=C4)CNC[C@@H]5CCC(=O)N5)OC)Cl)Cl)OC,6.244125144
146206876,IC50,COC1=C(C=CC(=N1)C2=CC=CC(=C2Cl)C3=C(C(=CC=C3)C4=NC(=C(C=C4)[C@H](C5CC5)N)OC)Cl)[C@H](C6CC6)N,5.373146585
146207132,IC50,CC(=O)NCC(C)(C)NCC1=C(N=C(C=C1)C2=CC=CC(=C2Cl)C3=C(C(=CC=C3)C4=NC(=C(C=C4)CNC(C)(C)CNC(=O)C)OC)Cl)OC,6.455931956
146207043,IC50,COC1=C(C=CC(=N1)C2=CC=CC(=C2Cl)C3=C(C(=CC=C3)C4=CC=CC(=N4)CN)Cl)CNC[C@@H]5CCC(=O)N5,6.241088108
146198729,IC50,C[C@@H](CNC(=O)C1=C(N=C(C=C1)C2=CC=CC(=C2Cl)C3=C(C(=CC=C3)C4=NC(=C(C=C4)C(=O)NC[C@H](C)N)OC)Cl)OC)N,5.997833938
146206796,IC50,COC1=C(C=CC(=N1)C2=CC=CC(=C2Cl)C3=C(C(=CC=C3)C4=NC(=C(C=C4)CN5CCCC6(C5)CC(=O)NC6)OC)Cl)CN7CCCC8(C7)CC(=O)NC8,5.231583912
146207040,IC50,COC1=C(C=CC(=C1)C2=C(C(=CC=C2)C3=C(C(=CC=C3)C4=NC(=C(C=C4)CNC5CN(C5)C6=NC=NC=C6)OC)Cl)Cl)CNC7CN(C7)C8=NC=NC=C8,5.998699067
146207079,IC50,COC1=C(C=CC(=N1)C2=CC=CC(=C2Cl)C3=CC=CC(=C3Cl)C4=CC=C(C=C4)NC(=O)CCN)CNC[C@@H]5CCC(=O)N5,5.655018586
146206848,IC50,COC1=C(C=CC(=N1)C2=CC=CC(=C2Cl)C3=C(C(=CC=C3)C4=NC(=C(C=C4)CN5CCC(C5)(CC#N)O)OC)Cl)CN6CCC(C6)(CC#N)O,6.098541679
146206935,IC50,COC1=C(C=CC(=N1)C2=CC=CC(=C2Cl)C3=C(C(=CC=C3)C4=C(C=C(C=C4)CNCCO)Cl)Cl)CNCCO,6.241088108
146206793,IC50,C[C@H](C1=C(N=C(C=C1)C2=CC=CC(=C2Cl)C3=C(C(=CC=C3)C4=NC(=C(C=C4)[C@@H](C)NC[C@@H]5CCC(=O)N5)OC)Cl)OC)NC[C@@H]6CCC(=O)N6,5.375614759
146206794,IC50,CC1=C(C=CC=C1C2=NC(=C(C=C2)CN3CC[C@H](C3)O)OC)C4=C(C(=CC=C4)C5=NC(=C(C=C5)CN6CC[C@H](C6)O)OC)C,6.067019178
146206894,IC50,COC1=C(C=CC(=C1)C2=C(C(=CC=C2)C3=C(C(=CC=C3)C4=NC(=C(C=C4)CN5CC6(C5)CCC(=O)N6)OC)Cl)Cl)OCCN7CC(C7)O,6.246416941
146206623,IC50,COC1=C(C=CC(=N1)C2=CC=CC(=C2Cl)C3=C(C(=CC=C3)C4=NC(=C(C=C4)CNC[C@@H]5CCC(=O)N5)OC)Br)CNC[C@@H]6CCC(=O)N6,7.102372909
146206617,IC50,CC(=O)N1CC2(C1)CCN(CC2)CC3=C(N=C(C=C3)C4=CC=CC(=C4Cl)C5=C(C(=CC=C5)C6=NC(=C(C=C6)CN7CCC8(CC7)CN(C8)C(=O)C)OC)Cl)OC,6.621602099
146206901,IC50,COC1=C(C=CC(=N1)C2=CC=CC(=C2Cl)C3=C(C(=CC=C3)C4=NC(=C(C=C4)CN5CCC6(CC5)CC(=O)NC6)OC)Cl)CN7CCC8(CC7)CC(=O)NC8,6.408935393
146206782,IC50,COC1=C(C=CC(=N1)C2=CC=CC(=C2Cl)C3=C(C(=CC=C3)C4=NC(=C(C=C4)CNC[C@@H]5CCC(=O)N5)OC)Cl)CNCCC(=O)O,7.060480747
146206755,IC50,COC1=C(C=CC(=N1)C2=CC=CC(=C2Cl)C3=C(C(=CC=C3)C4=NC(=C(C=C4)CNCC5=NNN=C5)OC)Cl)CNCC6=NNN=C6,5.792365633
146206729,IC50,CC1=C(C=CC=C1C2=C(C(=CC=C2)C3=NC(=C(C=C3)C4=NCCN4)OC)C)C5=CC(=C(C=C5)CNC[C@H](CC(=O)O)O)OC(F)F,7.193820026
146250653,IC50,COC1=C(C=CC(=N1)C2=CC=CC(=C2Cl)C3=C(C(=CC=C3)C4=NC(=C(C=C4)CN5CC6(C5)CN(C6)C(=O)CC#N)OC)Cl)CN7CC8(C7)CN(C8)C(=O)CC#N,6.149353765
146206916,IC50,C[C@H](C1=C(N=C(C=C1)C2=CC=CC(=C2Cl)C3=C(C(=CC=C3)C4=NC(=C(C=C4)[C@@H](C)N)OC)Cl)OC)N,5.547140664
146198749,IC50,COC1=C(C=CC(=N1)C2=CC=CC(=C2Cl)C3=CC=CC(=C3Cl)C4=CC=C(C=C4)NC(=O)C5CNC5)CNC[C@@H]6CCC(=O)N6,6.260427656
146250647,IC50,COC1=C(C=CC(=N1)C2=CC=CC(=C2Cl)C3=C(C(=CC=C3)C4=NC(=C(C=C4)CN5CC6(C5)CN(C6)C(=O)OC)OC)Cl)CN7CC8(C7)CN(C8)C(=O)OC,6.218244625
146207124,IC50,COC1=C(C=CC(=N1)C2=CC=CC(=C2Cl)C3=C(C(=CC=C3)C4=NC(=C(C=C4)CNCCS(=O)(=O)C)OC)Cl)CNCCS(=O)(=O)C,6.036684489
146206835,IC50,COC1=C(C=CC(=N1)C2=CC=CC(=C2Cl)C3=CC=CC(=C3Cl)C4=CC(=C(C=C4)CNC[C@@H]5CCC(=O)N5)CO)CNC[C@@H]6CCC(=O)N6,6.301899454
146206642,IC50,CC(=O)N1CCC2(C1)CN(C2)CC3=C(N=C(C=C3)C4=CC=CC(=C4Cl)C5=C(C(=CC=C5)C6=NC(=C(C=C6)CN7CC8(C7)CCC(=O)N8)OC)Cl)OC,6.586700236
146206817,IC50,C[C@@H](C1=C(N=C(C=C1)C2=CC=CC(=C2Cl)C3=C(C(=CC=C3)C4=NC(=C(C=C4)CNCC(C)(C)O)OC)Cl)OC)N,6.441291429
146206993,IC50,COC1=C(C=CC(=N1)C2=CC=CC(=C2Cl)C3=C(C(=CC=C3)C4=NC(=C(C=C4)C5=NC[C@H](N5)CO)OC)Cl)C6=NC[C@H](N6)CO,7.193820026
146206787,IC50,CC1=C(C=CC=C1C2=NC(=C(C=C2)CNCCO)OC)C3=C(C(=CC=C3)C4=NC(=C(C=C4)CNCCO)OC)C,6.04769199
146206917,IC50,COC1=C(C=CC(=N1)C2=CC=CC(=C2Cl)C3=C(C(=CC=C3)C4=NC(=C(C=C4)[C@H](CC=C)N)OC)Cl)[C@@H](CC=C)N,5.11407366
146206624,IC50,COC1=C(C=CC(=N1)C2=CC=CC(=C2Cl)C3=C(C(=CC=C3)C4=NC(=C(C=C4)CNCCO)OC)Br)CNCCO,6.705533774
146206923,IC50,CC(C)(CNC(=O)C1=C(N=C(C=C1)C2=CC=CC(=C2Cl)C3=C(C(=CC=C3)C4=NC(=C(C=C4)C(=O)NCC(C)(C)N)OC)Cl)OC)N,5.951169913
146207090,IC50,CCNCC1=C(N=C(C=C1)C2=CC=CC(=C2C)C3=C(C(=CC=C3)C4=NC(=C(C=C4)CNCC)OC)C)OC,6.238824187
146207101,IC50,COC1=C(C=CC(=N1)C2=C(C(=CC=C2)C3=C(C=CC(=C3Cl)C4=NC(=C(C=C4)CNC[C@@H]5CCC(=O)N5)OC)F)Cl)CNC[C@@H]6CCC(=O)N6,6.064492734
146206659,IC50,COC1=C(C=CC(=N1)C2=CC=CC(=C2Cl)C3=C(C(=CC=C3)C4=NC(=C(C=C4)CN5CCC6(C5)CCNC6)OC)Cl)CN7CCC8(C7)CCNC8,5.414313722
146206792,IC50,C1CC(=O)N[C@@H]1CNCC2=C(N=C(C=C2)C3=CC=CC(=C3Cl)C4=C(C(=CC=C4)C5=NC(=C(C=C5)CNC[C@@H]6CCC(=O)N6)F)Cl)F,6.294992041
146207137,IC50,COC1=C(C=CC(=N1)C2=CC=CC(=C2Cl)C3=C(C(=CC=C3)C4=NC=C(C(=C4)Cl)CNC[C@@H]5CCC(=O)N5)Cl)CNC[C@@H]6CCC(=O)N6,6.062983893
146206739,IC50,CC1=C(C=CC=C1C2=NC(=C(C=C2)CN[C@@H]3CCC[C@@H]3O)OC)C4=C(C(=CC=C4)C5=NC(=C(C=C5)C6=NC[C@H](N6)CO)OC)C,6.139661993
146206992,IC50,COC1=C(C=CC(=N1)C2=CC=CC(=C2Cl)C3=C(C(=CC=C3)C4=NC(=C(C=C4)C5=NCCN5)OC)Cl)CNC[C@H](CC(=O)O)O,7.193820026
146206650,IC50,COC1=C(C=CC(=N1)C2=CC=CC(=C2Cl)C3=C(C(=CC=C3)C4=NC(=C(C=C4)CN5CC6(C5)CCC(=O)N6)OC)Cl)CN7CC(C7)CC(=O)O,6.565431096
146250643,IC50,CC(=O)N1CC2(C1)CN(C2)CC3=C(N=C(C=C3)C4=CC=CC(=C4Cl)C5=C(C(=CC=C5)C6=NC(=C(C=C6)C7=NC[C@@H](N7)CO)OC)Cl)OC,6.886056648
146207036,IC50,COC1=C(C=CC(=N1)C2=CC=CC(=C2Cl)C3=C(C(=CC=C3)C4=NC(=C(C=C4)CN5CC6(C5)CCC(=O)N6)OC)Cl)CN7CCC8(CCC(=O)N8)CC7,6.496209317
146207009,IC50,COC1=C(C=CC(=N1)C2=CC=CC(=C2F)C3=C(C(=CC=C3)C4=NC(=C(C=C4)C5=NCCN5)OC)F)C6=NCCN6,6.031984286
146206871,IC50,CN(C)C(=O)C[C@@H](C1=C(N=C(C=C1)C2=CC=CC(=C2Cl)C3=C(C(=CC=C3)C4=NC(=C(C=C4)[C@H](CC(=O)N(C)C)N)OC)Cl)OC)N,6.154281982
146206652,IC50,CC(=O)N1CCC2(C1)CCN(C2)CC3=C(N=C(C=C3)C4=CC=CC(=C4Cl)C5=C(C(=CC=C5)C6=NC(=C(C=C6)CN7CCC8(C7)CCN(C8)C(=O)C)OC)Cl)OC,6.548213564
146207033,IC50,COC1=C(C=CC(=N1)C2=CC=CC(=C2Cl)C3=C(C(=CC=C3)C4=NC(=C(C=C4)CN[C@@H]5CC(=O)NC5)OC)Cl)CN[C@@H]6CC(=O)NC6,6.63638802
146206938,IC50,COC1=C(C=CC(=N1)C2=CC=CC(=C2Cl)C3=C(C(=CC=C3)C4=C(C=C(C=C4)CNC[C@@H]5CCC(=O)N5)F)Cl)CNC[C@@H]6CCC(=O)N6,6.542118103
146206991,IC50,CC1=C(C=CC(=N1)C2=CC=CC(=C2Cl)C3=C(C(=CC=C3)C4=NC(=C(C=C4)CNC[C@@H]5CCC(=O)N5)C)Cl)CNC[C@@H]6CCC(=O)N6,6.021363052
146206969,IC50,COC1=C(C=CC(=N1)C2=CC=CC(=C2Cl)C3=C(C(=C(C=C3)F)C4=NC(=C(C=C4)CNC[C@H](CC(=O)O)O)OC)F)CNC[C@H](CC(=O)O)O,6.218963061
146206883,IC50,CC1=C(C=CC=C1C2=C(C(=CC=C2)C3=NC(=C(C=C3)CNC[C@H](CC(=O)O)O)OC)C)C4=CC=C(C=C4)CN5CC[C@H](C5)O,6.375717904
146206859,IC50,COC1=C(C=CC(=N1)C2=CC=CC(=C2Cl)C3=CC=CC(=C3Cl)C4=CC=C(C=C4)CCN)CN5CC6(C5)CCC(=O)N6,5.687399561
146206975,IC50,COC1=C(C=CC(=N1)C2=CC=CC(=C2Cl)C3=C(C(=CC=C3)C4=NC(=C(C=C4)CNCCS(=O)(=O)N)OC)Cl)CNCCS(=O)(=O)N,5.638461029
146206825,IC50,COC1=C(C=CC(=N1)C2=CC=CC(=C2Cl)C3=CC=CC(=C3Cl)C4=CC(=C(C=C4)CNC[C@@H]5CCC(=O)N5)Cl)CNC[C@@H]6CCC(=O)N6,6.01188716
146206752,IC50,COC1=C(C=CC(=N1)C2=CC=CC(=C2Cl)C3=C(C(=CC=C3)C4=NC(=C(C=C4)CN5CC6(C5)CCCO6)OC)Cl)CN7CC8(C7)CCCO8,5.552841969
146206592,IC50,COC1=C(C=CC(=N1)C2=CC=CC(=C2Br)C3=C(C(=NC=C3)C4=NC(=C(C=C4)CNC[C@@H]5CCC(=O)N5)OC)F)CNC[C@@H]6CCC(=O)N6,5.66514431
146207102,IC50,COC1=C(C=CC(=N1)C2=CC=CC(=C2Cl)C3=CC=CC(=C3Cl)C4=CC(=C(C=C4)CNC[C@@H]5CCC(=O)N5)OC(F)F)CNC[C@@H]6CCC(=O)N6,6.093664958
146250622,IC50,CC1=CC(=NC(=C1CN2CC3(C2)CN(C3)C(=O)C)OC)C4=CC=CC(=C4Cl)C5=C(C(=CC=C5)C6=NC(=C(C=C6)CN7CC8(C7)CN(C8)C(=O)C)OC)Cl,6.70333481
146207058,IC50,C[C@@H](CN)NC(=O)C1=C(N=C(C=C1)C2=CC=CC(=C2Cl)C3=C(C(=CC=C3)C4=NC(=C(C=C4)C(=O)N[C@@H](C)CN)OC)Cl)OC,5.872247484
146206630,IC50,COC1=C(C=CC(=N1)C2=CC=CC(=C2Cl)C3=C(C(=CC=C3)C4=NC(=C(C=C4)CN5CC6(C5)CCC(=O)N6)OC)Cl)CNCCN7C=NN=C7,6.549750892
146207096,IC50,COC1=C(C=CC(=N1)C2=C(C(=C(C=C2)F)C3=C(C=CC(=C3Cl)C4=NC(=C(C=C4)CNCCO)OC)F)Cl)CNCCO,5.347947152
146206741,IC50,COC1=C(C=CC(=N1)C2=CC=CC(=C2Cl)C3=C(C(=CC=C3)C4=NC(=C(C=C4)CN5CC6(C5)CCC(=O)N6)OC)Cl)CNCC(=O)NS(=O)(=O)C,6.790484985
146206613,IC50,COC1=C(C=CC(=N1)C2=CC=CC(=C2Cl)C3=C(C(=CC=C3)C4=NC(=C(C=C4)C5=NCCN5)OC)Br)C6=NCCN6,6.696803943
146206634,IC50,COC1=C(C=CC(=N1)C2=CC=CC(=C2Cl)C3=C(C(=CC=C3)C4=NC(=C(C=C4)CN5CC6(C5)CCC(=O)N6)OC)Cl)CNCCC7=CC=NN7,5.666149855
146206647,IC50,COC1=CC(=C(C=C1CNC[C@@H]2CCC(=O)N2)F)C3=CC=CC(=C3Cl)C4=C(C(=CC=C4)C5=NC(=C(C=C5)CNC[C@@H]6CCC(=O)N6)OC)Cl,6.410050399
146206800,IC50,CC1=C(C=CC=C1C2=NC(=C(C=C2)CNCC3CCC(=O)N3)OC)C4=C(C(=CC=C4)C5=NC(=C(C=C5)CNCC6CCC(=O)N6)OC)C,5.819300799
146207025,IC50,COC1=C(C=CC(=N1)C2=CC=CC(=C2Cl)C3=C(C(=CC=C3)C4=NC(=C(C=C4)CN5CC6(C5)CCCN6)OC)Cl)CN7CC8(C7)CCCN8,5.752272167
146206908,IC50,COC1=C(C=CC(=N1)C2=CC=CC(=C2Cl)C3=C(C(=CC=C3)C4=NC(=C(C=C4)CN5CC6(C5)CCC(=O)N6)OC)Cl)CNCCO,6.779891912
146206743,IC50,COC1=C(C=CC(=N1)C2=CC=CC(=C2Cl)C3=C(C(=CC=C3)C4=NC(=C(C=C4)CN5CCC6(C5)CCC(=O)N6)OC)Cl)CN7CCC8(C7)CCC(=O)N8,6.690369833
146206768,IC50,CCOC1=C(C=CC(=N1)C2=CC=CC(=C2Cl)C3=C(C(=CC=C3)C4=NC(=C(C=C4)CN5CC6(C5)CCC(=O)N6)OCC)Cl)CN7CC8(C7)CCC(=O)N8,5.974694135
146207021,IC50,CCOC1=C(C=CC(=N1)C2=CC=CC(=C2C)C3=C(C(=CC=C3)C4=NC(=C(C=C4)CNCCO)OCC)C)CNCCO,5.46941614
146206831,IC50,COC1=C(C=CC(=N1)C2=CC=CC(=C2Cl)C3=CC=CC(=C3Cl)C4=CC(=C(C=C4)CN5CC6(C5)CCC(=O)N6)CO)CN7CC8(C7)CCC(=O)N8,6.88941029
146206788,IC50,COC1=C(C=CC(=N1)C2=CC=CC(=C2Cl)C3=C(C(=CC=C3)C4=NC(=C(C=C4)CN5CC6(C5)CC(=O)NC6)OC)Cl)CN7CC8(C7)CC(=O)NC8,6.764471553
146206945,IC50,COC1=C(C=CC(=N1)C2=CC=CC(=C2Cl)C3=C(C(=CC=C3)C4=NC(=C(C=C4)CN5CCC(C5)C6=CN=CC=C6)OC)Cl)CN7CCC(C7)C8=CN=CC=C8,5.102427886
146206657,IC50,COC1=C(C=CC(=C1F)C2=CC=CC(=C2Cl)C3=C(C(=CC=C3)C4=NC(=C(C=C4)CNCCO)OC)Cl)CNCCO,6.534617149
146206628,IC50,COC1=C(C=CC(=N1)C2=C(C(=CC=C2)C3=C(C=CC(=C3Cl)C4=NC(=C(C=C4)C5=NCCN5)OC)F)C#N)C6=NCCN6,6.806875402
146206775,IC50,COC1=CC(=NC=C1CNC[C@@H]2CCC(=O)N2)C3=CC=CC(=C3Cl)C4=C(C(=CC=C4)C5=NC=C(C(=C5)OC)CNC[C@@H]6CCC(=O)N6)Cl,6.536107011
146206649,IC50,COC1=C(C=CC(=N1)C2=CC=CC(=C2Cl)C3=CC=CC(=C3Cl)C4=CC=C(C=C4)CNCCO)CNCCO,6.14691047
146207116,IC50,COC1=C(C=CC(=N1)C2=CC=CC(=C2Cl)C3=C(C(=CC=C3)C4=NC(=C(C=C4)CN5CC6(C5)CCC(=O)N6)OC)Cl)CN7CCC8(C7)OCCO8,5.547446937
146206746,IC50,COC1=C(C=CC(=N1)C2=CC=CC(=C2Cl)C3=C(C(=CC=C3)C4=NC(=C(C=C4)CN5CC6(C5)CCC(=O)N6)OC)Cl)CNC[C@H](C(=O)O)O,6.571865206
146206947,IC50,COC1=C(C=CC(=N1)C2=CC=CC(=C2Cl)C3=C(C(=CC=C3)C4=NC(=C(C=C4)CN5CCC(C5)C6=NC=CN=C6)OC)Cl)CN7CCC(C7)C8=NC=CN=C8,5.735890844
146206606,IC50,COC1=C(C=CC(=N1)C2=CC=CC(=C2Cl)C3=C(C(=CC=C3)C4=NC(=C(C=C4)CN5CCC[C@H]5CO)OC)Cl)CN6CCC[C@H]6CO,6.779891912
146207042,IC50,COC1=C(C=CC(=N1)C2=CC=CC(=C2Cl)C3=C(C(=CC=C3)C4=NC(=C(C=C4)CNC[C@H]5COC(=O)N5)OC)Cl)CNC[C@H]6COC(=O)N6,6.283996656
146206838,IC50,COC1=C(C=CC(=N1)C2=CC=CC(=C2Cl)C3=C(C(=CC=C3)C4=NC(=C(C=C4)CNCCOCC(=O)N)OC)Cl)CNCCOCC(=O)N,6.642065153
146206874,IC50,COC1=C(C=CC(=N1)C2=CC=CC(=C2F)C3=C(C(=CC=C3)C4=NC(=C(C=C4)CNCCO)OC)Br)CNCCO,5.997402019
146250584,IC50,CC(=O)N1CCC2(C1)CN(C2)CC3=C(N=C(C=C3)C4=CC=CC(=C4Cl)C5=C(C(=CC=C5)C6=NC(=C(C=C6)CN7CC8(C7)CCN(C8)C(=O)C)OC)Cl)OC,6.954677021
146206907,IC50,C[C@H](C1=C(N=C(C=C1)C2=CC=CC(=C2Cl)C3=C(C(=CC=C3)C4=NC(=C(C=C4)[C@@H](C)NCCO)OC)Cl)OC)NCCO,5.590743348
146206765,IC50,COC1=C(C=CC(=N1)C2=CC=CC(=C2Cl)C3=C(C(=CC=C3)C4=NC(=C(C=C4)CN5CC6(C5)CCC(=O)N6)OC)Cl)CN[C@H]7CCNC7=O,6.224025669
146206826,IC50,COC1=C(C=CC(=N1)C2=CC=CC(=C2Cl)C3=CC=CC(=C3Cl)C4=CC=C(C=C4)CNC[C@@H]5CCC(=O)N5)CNC[C@@H]6CCC(=O)N6,6.281498311
146206846,IC50,COC1=C(C=CC(=N1)C2=CC=CC(=C2Cl)C3=C(C(=CC=C3)C4=NC(=C(C=C4)CNC[C@@H]5CC(=O)NC5)OC)Cl)CNC[C@@H]6CC(=O)NC6,6.548213564
146206884,IC50,C[C@@H](C1=C(N=C(C=C1)C2=CC=CC(=C2Cl)C3=C(C(=CC=C3)C4=NC(=C(C=C4)CNC[C@@H]5CCC(=O)N5)OC)Cl)OC)N6CC7(C6)CCC(=O)N7,6.394694954
146250697,IC50,COC1=C(C=CC(=N1)C2=CC=CC(=C2Cl)C3=C(C(=CC=C3)C4=NC(=C(C=C4)CNC[C@@H]5CCC(=O)N5)OCC#N)Cl)CNC[C@@H]6CCC(=O)N6,7.193820026
